player,minutes,team,match,date
L. Pérez,40,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
V. Milke,90,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
J. Ibarra,90,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
R. Torres,78,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
B. Mendoza,90,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
D. Navarrete,46,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
O. Islas,90,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
J. Flores,78,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
K. Hernández,50,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
D. Parra,44,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
J. Uchuari,44,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
W. Mejía,12,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
J. Ruiz,12,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
R. González,0,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
U. Cardona,0,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
E. Quezada,0,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
S. Vázquez,0,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
R. Castellanos,0,Monarcas,Clausura - Semi-finals,2023-05-14T23:00:00+00:00
E. Reséndez,90,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
H. Marín,90,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
B. Galindo,90,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
W. Ortega,90,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
M. Pérez,71,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
R. Suárez,71,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
J. Alonzo,66,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
M. Reyes,90,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
Junior Moreira,66,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
A. Tamay,66,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
L. Loroña,90,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
P. López,24,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
D. Hernández,24,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
C. Traoré,24,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
A. Sánchez,19,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
G. Eguade,19,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
C. Andrade,0,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
H. Aguayo,0,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
C. Prieto,0,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
E. García,0,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
A. Amoustapha,0,Cancún,Clausura - 6,2023-02-08T01:05:00+00:00
H. Hernández,90,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
R. González,69,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
Elbis,90,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
J. Portales,90,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
A. Escobar,80,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
F. Reyes,90,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
C. Bermúdez,80,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
M. Velázquez,80,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
Daniel Lajud,86,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
J. Martínez,90,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
O. Soto,90,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
D. López,21,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
M. Galván,10,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
J. González,10,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
S. Caicedo,10,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
J. Angulo,4,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
R. Cerecedo,0,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
M. García,0,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
A. Cárdenas,0,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
E. Jiménez,0,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
I. Ochoa,0,Atlante FC,Clausura - 6,2023-02-08T01:05:00+00:00
C. López,90,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Zamora,72,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
C. Villanueva,90,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
C. González,90,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
B. Vázquez,90,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
O. De La Cruz,90,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
É. Rivera,18,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
Á. Tecpanécatl,72,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
I. Márquez,58,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Bravo,90,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. Maleck,58,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
S. Martínez,72,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. Mungaray,32,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
B. Gambarte,32,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
I. Acero,18,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. Barraza,18,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
S. Mora-Mora,0,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. Ocon,0,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Valadéz,0,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
L. Robles,0,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
C. Santana,0,Tepatitlán,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
F. López,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. De Alba,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
F. Rabago,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
D. Escalante,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
M. Vallejo,87,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
W. Rentería,81,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. Henestrosa,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. Hernández,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
L. Martínez,90,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
M. Galván,87,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Carreón,67,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Mota,23,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Marín,9,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
J. González,3,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
A. Hernández,3,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
S. Hernández,0,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
D. García,0,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
E. Jaramillo,0,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
F. Ortega,0,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
R. García,0,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
D. Muñoz,0,Leones Negros UDG,Clausura - Reclasificacion,2023-04-28T03:05:00+00:00
S. Ramírez,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
A. Ledesma,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
M. Trejo,46,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
J. Ruiz,89,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
L. Pérez,89,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
M. Velázquez,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
V. Milke,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
S. Vergara,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
A. Andrade,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
D. Abella,58,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
Á. Robles,90,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
K. Jaime,44,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
B. Mendoza,32,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
J. Zamudio,1,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
W. Mejía,1,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
J. Gamboa,0,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
S. Huerta,0,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
Á. Verda,0,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
R. Melgarejo,0,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
P. Sorrentino,0,Monarcas,Apertura - 6,2022-08-05T00:00:00+00:00
E. Martínez,90,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
I. Pineda,90,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
L. López,90,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
V. Torres,90,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
A. Zamorano,46,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
J. Sánchez,90,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
G. Moreno,90,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
M. Rodríguez,77,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
P. Gómez,46,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
M. Montelongo,77,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
A. Lozano,42,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
D. Guerrero,48,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
D. Mosquera,44,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
J. Esqueda,44,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
E. Banda,13,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
D. Amador,13,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
A. Andrade,0,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
A. Chávez,0,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
G. Madrigal,0,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
A. Villareal,0,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
D. Junco,0,Correcaminos Uat,Apertura - 6,2022-08-05T00:00:00+00:00
C. Moreno,90,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
U. Zurita,90,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
A. Justo,90,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
J. Hernández,90,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
D. López,73,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
N. Gómez,73,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
A. Mendoza,90,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
R. Mendoza,73,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
L. Loroña,90,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
J. Pérez,78,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
J. Ochoa,62,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
J. Salas,28,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
U. Jaimes,17,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
O. González,17,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
J. Peña,17,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
G. Velasco,12,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
P. Ruiz,0,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
J. Estrada,0,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
M. Ibarra,0,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
H. Sandoval,0,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
G. Cota,0,CA La Paz,Apertura - 3,2022-07-14T02:05:00+00:00
F. López,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
J. González,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
J. De Alba,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
A. Mota,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
E. Jaramillo,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
M. Vallejo,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
W. Rentería,70,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
J. Hernández,90,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
A. Villalobos,55,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
O. Villa,70,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
A. Carreón,83,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
D. García,35,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
M. Galván,20,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
C. Baltazar,20,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
F. Rabago,7,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
S. Hernández,0,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
B. Flores,0,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
J. Ascencio,0,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
J. Garibay Buenrostro,0,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
G. Monteón,0,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
B. Toledo,0,Leones Negros UDG,Apertura - 3,2022-07-14T02:05:00+00:00
G. Ruiz,90,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
D. Cruz,90,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
B. Salazar,90,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
U. Rivera,67,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
A. Serna,67,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
P. Santos,26,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
D. Zago,90,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
J. Hernández,88,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
I. Hernández,90,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
J. Rangel,88,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
J. Zamudio,90,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
O. Millán,64,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
A. Ruiz,23,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
E. Espinosa,23,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
M. Lozano,2,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
D. Raeder,2,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
A. Soto,0,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
D. Velázquez,0,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
E. Mendoza,0,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
João Gabriel,0,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
D. Urtiaga,0,Tlaxcala,Clausura - 5,2023-02-01T23:00:00+00:00
L. Chávez,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
E. Reyes,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
E. Santos,79,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
M. Arreola,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
J. Mora,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
J. Cortés,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
C. Cañozales,71,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
E. Olaguez,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
J. Cruz,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
A. González,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
J. Gómez,90,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
F. Vázquez,19,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
P. Pacheco,11,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
J. Esqueda,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
C. Guerrero,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
L. Galicia,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
K. Loera,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
F. Morales,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
E. Quezada,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
J. Padilla,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
A. Cabañas,0,Alebrijes de Oaxaca,Clausura - 5,2023-02-01T23:00:00+00:00
C. López,90,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
C. Villanueva,90,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
C. González,86,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
B. Vázquez,90,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
F. Ponce,90,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
L. Robles,90,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
É. Rivera,90,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
L. Márquez,59,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
E. Franco,86,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
Á. Tecpanécatl,71,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
J. Angulo,87,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
J. Maleck,31,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
I. Acero,19,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
A. Valadéz,4,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
K. Robles,4,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
A. González,3,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
J. Ocon,0,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
J. Lemus,0,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
E. Pastrana,0,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
C. Santana,0,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
C. Alvarado,0,Tepatitlán,Apertura - 1,2022-06-27T22:00:00+00:00
R. Díaz,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
H. Muñoz,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
A. Nava,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
A. Mejía,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
J. Lugo,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
L. Gamíz,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
M. Costas,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
J. Vega,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
O. Jiménez,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
G. León,60,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
J. Ramírez,90,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
G. Vázquez,30,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
C. Castillo,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
D. Osuna,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
E. Armenta,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
M. Herrera,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
V. Mendoza,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
L. Bustillos,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
A. Rodríguez,0,Dorados,Apertura - 1,2022-06-27T22:00:00+00:00
E. García,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
J. Agüayo,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
M. Gómez,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
Ó. Macías,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
D. Campillo,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
C. Engelhart,60,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
D. Guajardo,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
S. Pérez Bouquet,90,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
M. Chávez,88,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
J. González,88,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
J. Brigido,80,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
D. Magaña,30,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
A. Organista,10,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
B. Sánchez,2,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
L. Puente,2,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
R. Reyes,0,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
G. García,0,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
G. Martínez,0,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
V. Alcaráz,0,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
J. Terán,0,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
G. García,0,Tapatío,Championship - Final,2023-05-28T01:00:00+00:00
H. Hernández,90,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
R. González,90,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
Elbis,90,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
J. Portales,90,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
A. Escobar,90,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
F. Reyes,90,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
M. Velázquez,71,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
J. Martínez,63,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
O. Soto,46,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
M. Galván,71,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
C. López,63,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
J. Velásquez,44,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
J. Angulo,27,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
D. López,27,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
M. García,19,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
S. Caicedo,19,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
F. Ramírez,0,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
A. Cárdenas,0,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
J. Fernández,0,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
J. González,0,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
I. Ochoa,0,Atlante FC,Championship - Final,2023-05-28T01:00:00+00:00
G. Allison,90,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
L. López,90,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
R. Peña,90,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
N. Topete,46,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
A. Domínguez,90,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
D. Aguilar,90,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
D. Zamora,90,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
E. Del Ángel,46,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
A. Escoto,82,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
G. Acosta,87,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
R. Marín,87,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
J. Celaya,44,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
C. Monges,44,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
J. Canales,8,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
F. Vera,3,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
J. Hernández,3,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
J. Gómez,0,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
R. Melgarejo,0,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
H. Pérez,0,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
B. Aguilar,0,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
J. Zazueta,0,Celaya,Clausura - 6,2023-02-08T23:00:00+00:00
